ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
9719,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,6,6,6,7
9720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9723,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9724,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9725,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
9726,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9727,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,7,7,7
9728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9729,12,12,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10
9730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9731,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9732,15,15,14,14,14,14,14,13,13,13,13,13,13,13,12,12,12,12,12,12,12
9733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9734,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
9735,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3
9736,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9737,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9738,3,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
9739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9740,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2
9741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9742,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
9743,31,30,28,28,27,27,27,27,26,26,25,25,25,25,25,24,24,24,24,24,24
9744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
9745,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9747,4,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5
9748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9750,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7
9751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9754,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
9755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9757,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3
9758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9766,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
9767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
9771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9773,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9774,9,10,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10
9775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9776,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9777,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9778,11,11,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9
9779,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
9780,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9781,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
9782,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3
9783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9784,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9785,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
9786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9788,15,14,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12
9789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9793,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3
9794,112,102,93,90,90,90,89,87,85,83,82,82,82,81,80,78,76,75,75,75,75
9795,0,0,0,2,5,7,9,11,12,14,15,18,20,21,23,24,25,27,28,29,30
9796,333,306,281,274,272,271,268,262,255,249,246,245,246,244,240,234,229,227,226,226,226
9797,71,63,56,54,54,54,54,53,51,50,49,49,50,49,48,47,46,45,45,45,46
9798,0,0,0,0,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4
9799,20,34,43,47,48,50,52,54,56,58,59,60,61,62,64,66,67,68,68,68,69
9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9801,0,0,0,1,1,1,2,2,2,3,3,4,4,4,5,5,5,5,5,6,6
9802,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3
9803,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2
9804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9805,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
9806,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9807,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9809,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
9810,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9813,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3
9814,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
9815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9818,0,0,0,1,2,2,2,3,3,3,4,4,5,5,5,6,6,6,6,6,7
9819,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
9820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9823,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9824,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9825,73,79,83,84,83,81,80,80,80,80,80,78,77,76,75,76,76,75,74,72,72
9826,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3
9827,20,18,16,15,15,15,15,15,15,14,14,14,14,14,14,14,13,13,13,13,13
9828,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
9829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
9833,0,0,0,0,0,1,2,3,3,4,5,6,7,8,8,9,9,10,11,11,11
9834,31,29,27,26,26,26,26,26,25,25,24,24,24,24,24,23,23,23,23,23,23
9835,15,15,16,16,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14
9836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9837,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
9838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9840,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
9841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9842,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
9843,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
9844,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
9845,1,3,4,5,5,6,6,6,7,7,7,8,8,8,9,9,9,9,9,10,10
9846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9852,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6
9853,19,17,16,16,16,16,16,15,15,15,15,15,15,14,14,14,14,14,14,14,14
9854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9855,7,9,10,11,11,11,11,11,12,12,12,12,12,12,12,12,13,13,13,12,13
9856,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6
9857,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9858,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9859,15,15,16,16,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14
9860,16,14,13,13,13,13,13,12,12,12,12,12,12,11,11,11,11,11,11,11,11
9861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9862,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9863,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
9864,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9866,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
9867,30,27,25,24,24,24,24,23,23,22,22,22,22,22,21,21,20,20,20,20,20
9868,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9872,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9878,0,0,0,1,3,5,7,9,10,11,12,14,16,17,19,20,21,22,23,24,25
9879,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2
9880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9883,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
9884,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
9885,4,7,9,9,10,10,10,11,11,12,12,12,12,13,13,13,14,14,14,14,14
9886,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9887,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9888,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4
9889,58,57,54,54,53,53,53,53,52,51,51,50,50,50,49,49,48,48,47,47,47
9890,21,18,15,15,14,15,15,14,14,13,13,13,13,13,13,12,12,12,12,12,12
9891,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9892,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
9893,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
9894,9,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,6
9895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9896,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9897,14,12,11,10,10,10,10,10,10,10,9,9,10,10,9,9,9,9,9,9,9
9898,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9899,44,41,37,36,36,36,36,36,35,34,33,33,34,33,33,32,32,31,31,31,31
9900,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6
9901,2,8,11,13,14,16,17,18,19,20,21,22,22,23,24,25,26,26,27,27,28
9902,1377,1196,1045,1003,1002,1003,994,965,929,897,887,890,902,897,875,846,817,807,811,820,823
9903,0,0,0,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8,9,9
9904,44,41,38,37,37,37,37,36,36,35,35,34,35,34,34,33,33,32,32,32,32
9905,10,13,14,15,15,15,15,16,16,16,16,16,16,17,17,17,17,17,17,17,17
9906,11,9,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7
9907,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
9908,42,49,53,54,53,53,54,54,55,55,55,54,54,53,54,54,54,54,53,52,53
9909,0,0,0,1,4,6,8,10,11,12,14,16,18,19,21,22,23,24,25,26,27
9910,25,23,21,21,21,21,20,20,20,19,19,19,19,19,19,18,18,18,18,18,18
9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9912,0,0,0,3,10,15,20,24,26,29,34,39,43,46,50,54,56,59,62,64,66
9913,0,0,0,1,2,3,5,6,6,7,8,9,10,11,12,13,13,14,14,15,16
9914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9917,0,0,1,2,2,3,3,3,4,4,4,5,5,5,6,6,6,6,7,7,7
9918,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3
9919,0,0,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
9920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9927,0,0,0,0,2,5,9,11,13,15,17,21,24,26,28,31,32,34,36,37,39
9928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9929,0,0,0,1,4,5,7,9,10,11,13,14,16,17,19,20,21,22,23,24,25
9930,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9931,0,0,0,2,5,7,10,12,13,14,17,19,21,23,25,27,28,29,31,32,33
9932,0,0,0,1,4,6,8,10,11,12,14,16,18,19,21,22,23,24,25,26,27
9933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9934,0,0,0,5,15,23,30,36,40,45,52,59,66,71,77,83,86,91,95,98,102
9935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9944,11,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
9945,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3
9946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9948,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
9949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9951,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3
9952,14,12,11,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,9,9
9953,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3
9954,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9957,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11
9958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
9967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9968,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3
9969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9972,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
9973,12,11,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8
9974,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
9975,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
9976,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9977,25,21,17,16,16,17,17,16,15,15,14,15,15,15,14,14,13,13,13,14,14
9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
9980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9983,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
9984,0,0,1,1,2,2,3,3,4,4,4,5,5,6,6,6,7,7,7,7,8
9985,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
9986,0,0,0,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,5,5,5
9987,0,0,4,6,9,11,14,16,17,18,20,23,25,26,28,30,31,33,34,35,36
9988,0,1,7,10,14,17,20,23,25,26,29,32,35,37,39,42,43,45,46,48,49
9989,0,0,6,13,21,27,34,39,43,46,52,58,64,69,74,79,81,85,88,91,95
9990,0,0,3,7,11,15,18,21,23,25,28,32,35,37,40,42,44,46,48,49,51
9991,1,13,22,26,30,33,37,40,42,44,47,50,53,54,58,60,62,64,65,66,68
9992,0,1,7,10,14,17,20,23,25,26,29,32,35,36,39,41,43,44,46,47,49
9993,0,0,8,17,29,37,46,54,59,63,71,80,88,94,101,108,111,117,121,125,130
9994,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9995,0,0,1,1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9,9
9996,0,0,2,4,7,9,11,13,14,16,17,20,22,23,25,26,27,29,30,31,32
9997,0,0,4,6,10,13,15,18,19,20,23,25,28,30,32,34,35,37,38,39,41
9998,0,0,2,4,6,8,10,12,13,14,16,17,19,20,22,23,24,25,26,27,28
9999,0,0,1,3,4,6,7,8,9,9,11,12,13,14,15,16,16,17,18,19,19
10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10001,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3
10002,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
10003,9,13,15,16,16,16,16,16,17,17,17,17,17,17,17,18,18,18,18,17,18
10004,137,125,114,111,110,110,109,107,104,101,100,100,101,100,98,96,93,92,92,92,93
10005,4,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5
10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
10007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
10008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015,20,21,21,21,21,21,20,20,20,20,20,20,20,19,19,19,19,19,19,18,18
10016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10017,0,0,1,2,3,3,4,5,5,5,6,6,7,7,8,8,8,9,9,9,10
10018,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
10019,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
10020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10021,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
10022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10023,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
10024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
